source	target	similarity
otu_3	otu_504	0.7777777777777778
otu_2	otu_765	0.7777777777777778
otu_2	otu_784	0.7777777777777778
otu_68	otu_717	0.7777777777777778
otu_80	otu_263	0.7777777777777778
otu_344	otu_617	0.7777777777777778
otu_319	otu_504	0.7777777777777778
otu_239	otu_504	0.7777777777777778
otu_246	otu_793	0.7777777777777778
otu_246	otu_507	0.7777777777777778
otu_68	otu_874	0.7777777777777778
otu_297	otu_731	0.7777777777777778
otu_297	otu_762	0.7777777777777778
otu_297	otu_718	0.7777777777777778
otu_68	otu_536	0.7777777777777778
otu_68	otu_573	0.7777777777777778
otu_68	otu_421	0.7777777777777778
otu_68	otu_288	0.7777777777777778
otu_80	otu_477	0.7777777777777778
otu_296	otu_329	0.7777777777777778
otu_415	otu_642	0.7777777777777778
otu_415	otu_520	0.7777777777777778
otu_406	otu_875	0.7777777777777778
otu_204	otu_573	0.7777777777777778
otu_204	otu_667	0.7777777777777778
otu_31	otu_855	0.7777777777777778
otu_329	otu_536	0.7777777777777778
otu_329	otu_573	0.7777777777777778
otu_329	otu_717	0.7777777777777778
otu_80	otu_139	0.7777777777777778
otu_230	otu_415	0.7777777777777778
otu_297	otu_883	0.7777777777777778
otu_230	otu_504	0.7777777777777778
otu_66	otu_504	0.7777777777777778
otu_29	otu_565	0.7777777777777778
otu_330	otu_898	0.7777777777777778
otu_330	otu_447	0.7777777777777778
otu_330	otu_545	0.7777777777777778
otu_329	otu_874	0.7777777777777778
otu_68	otu_148	0.7777777777777778
otu_217	otu_654	0.7777777777777778
otu_66	otu_745	0.7777777777777778
otu_230	otu_406	0.7777777777777778
otu_329	otu_421	0.7777777777777778
otu_667	otu_673	0.7777777777777778
otu_148	otu_329	0.7777777777777778
otu_145	otu_774	0.7777777777777778
otu_145	otu_851	0.7777777777777778
otu_145	otu_874	0.7777777777777778
otu_99	otu_346	0.7777777777777778
otu_145	otu_573	0.7777777777777778
otu_145	otu_667	0.7777777777777778
otu_145	otu_717	0.7777777777777778
otu_5	otu_801	0.7777777777777778
otu_145	otu_536	0.7777777777777778
otu_5	otu_727	0.7777777777777778
otu_507	otu_851	0.7777777777777778
otu_673	otu_717	0.7777777777777778
otu_673	otu_774	0.7777777777777778
otu_276	otu_447	0.7777777777777778
otu_276	otu_545	0.7777777777777778
otu_276	otu_898	0.7777777777777778
otu_536	otu_673	0.7777777777777778
otu_14	otu_670	0.7777777777777778
otu_531	otu_565	0.7777777777777778
otu_533	otu_574	0.7777777777777778
otu_533	otu_764	0.7777777777777778
otu_533	otu_802	0.7777777777777778
otu_512	otu_629	0.7777777777777778
otu_573	otu_673	0.7777777777777778
otu_5	otu_773	0.7777777777777778
otu_145	otu_288	0.7777777777777778
otu_68	otu_296	0.7777777777777778
otu_139	otu_508	0.7777777777777778
otu_139	otu_489	0.7777777777777778
otu_673	otu_851	0.7777777777777778
otu_673	otu_874	0.7777777777777778
otu_99	otu_851	0.7777777777777778
otu_730	otu_745	0.7777777777777778
otu_728	otu_884	0.7777777777777778
otu_727	otu_855	0.7777777777777778
otu_5	otu_512	0.7777777777777778
otu_135	otu_654	0.7777777777777778
otu_698	otu_898	0.7777777777777778
otu_280	otu_703	0.7777777777777778
otu_745	otu_808	0.7777777777777778
otu_731	otu_884	0.7777777777777778
otu_5	otu_31	0.7777777777777778
otu_764	otu_802	0.7777777777777778
otu_762	otu_884	0.7777777777777778
otu_263	otu_489	0.7777777777777778
otu_263	otu_508	0.7777777777777778
otu_116	otu_263	0.7777777777777778
otu_116	otu_477	0.7777777777777778
otu_116	otu_139	0.7777777777777778
otu_642	otu_773	0.7777777777777778
otu_642	otu_745	0.7777777777777778
otu_629	otu_773	0.7777777777777778
otu_745	otu_761	0.7777777777777778
otu_504	otu_761	0.7777777777777778
otu_99	otu_246	0.7777777777777778
otu_99	otu_306	0.7777777777777778
otu_507	otu_667	0.7777777777777778
otu_99	otu_115	0.7777777777777778
otu_99	otu_154	0.7777777777777778
otu_506	otu_884	0.7777777777777778
otu_190	otu_288	0.7777777777777778
otu_29	otu_202	0.7777777777777778
otu_512	otu_642	0.7777777777777778
otu_285	otu_560	0.7777777777777778
otu_512	otu_543	0.7777777777777778
otu_545	otu_698	0.7777777777777778
otu_507	otu_874	0.7777777777777778
otu_204	otu_288	0.7777777777777778
otu_202	otu_538	0.7777777777777778
otu_202	otu_609	0.7777777777777778
otu_415	otu_875	0.7777777777777778
otu_202	otu_531	0.7777777777777778
otu_202	otu_330	0.7777777777777778
otu_191	otu_574	0.7777777777777778
otu_191	otu_764	0.7777777777777778
otu_191	otu_802	0.7777777777777778
otu_435	otu_566	0.7777777777777778
otu_190	otu_774	0.7777777777777778
otu_190	otu_851	0.7777777777777778
otu_507	otu_774	0.7777777777777778
otu_543	otu_773	0.7777777777777778
otu_16	otu_135	0.7777777777777778
otu_16	otu_654	0.7777777777777778
otu_14	otu_744	0.7777777777777778
otu_99	otu_643	0.7777777777777778
otu_617	otu_718	0.7777777777777778
otu_617	otu_728	0.7777777777777778
otu_617	otu_731	0.7777777777777778
otu_14	otu_90	0.7777777777777778
otu_14	otu_237	0.7777777777777778
otu_574	otu_764	0.7777777777777778
otu_280	otu_721	0.7777777777777778
otu_617	otu_862	0.7777777777777778
otu_504	otu_735	0.7777777777777778
otu_617	otu_762	0.7777777777777778
otu_617	otu_776	0.7777777777777778
otu_617	otu_848	0.7777777777777778
otu_504	otu_808	0.7777777777777778
otu_504	otu_855	0.7777777777777778
otu_504	otu_875	0.7777777777777778
otu_504	otu_642	0.7777777777777778
otu_504	otu_730	0.7777777777777778
otu_504	otu_734	0.7777777777777778
otu_504	otu_520	0.7777777777777778
otu_288	otu_673	0.7777777777777778
otu_506	otu_728	0.7777777777777778
otu_506	otu_776	0.7777777777777778
otu_617	otu_883	0.7777777777777778
otu_215	otu_286	0.7692307692307692
otu_206	otu_318	0.7692307692307692
otu_763	otu_894	0.7692307692307692
otu_337	otu_587	0.7692307692307692
otu_118	otu_482	0.7692307692307692
otu_169	otu_345	0.7692307692307692
otu_430	otu_587	0.7692307692307692
otu_261	otu_526	0.7692307692307692
otu_224	otu_892	0.7692307692307692
otu_763	otu_892	0.7692307692307692
otu_224	otu_894	0.7692307692307692
otu_314	otu_357	0.7692307692307692
otu_376	otu_628	0.7692307692307692
otu_209	otu_892	0.7692307692307692
otu_805	otu_880	0.7692307692307692
otu_550	otu_880	0.7692307692307692
otu_4	otu_254	0.7692307692307692
otu_499	otu_892	0.7692307692307692
otu_169	otu_311	0.7692307692307692
otu_184	otu_827	0.7692307692307692
otu_160	otu_587	0.7692307692307692
otu_71	otu_316	0.7692307692307692
otu_71	otu_311	0.7692307692307692
otu_350	otu_894	0.7692307692307692
otu_107	otu_526	0.7692307692307692
otu_232	otu_250	0.7692307692307692
otu_312	otu_493	0.7692307692307692
otu_54	otu_493	0.7692307692307692
otu_118	otu_759	0.7692307692307692
otu_452	otu_891	0.7692307692307692
otu_206	otu_834	0.7692307692307692
otu_479	otu_482	0.7692307692307692
otu_92	otu_655	0.7692307692307692
otu_206	otu_881	0.7692307692307692
otu_635	otu_863	0.7692307692307692
otu_611	otu_738	0.7692307692307692
otu_206	otu_430	0.7692307692307692
otu_640	otu_894	0.7692307692307692
otu_640	otu_892	0.7692307692307692
otu_488	otu_880	0.7692307692307692
otu_12	otu_635	0.7692307692307692
otu_402	otu_868	0.7692307692307692
otu_284	otu_587	0.7692307692307692
otu_176	otu_493	0.7692307692307692
otu_206	otu_337	0.7692307692307692
otu_493	otu_869	0.7692307692307692
otu_39	otu_430	0.7692307692307692
otu_499	otu_737	0.7692307692307692
otu_184	otu_561	0.7692307692307692
otu_176	otu_863	0.7692307692307692
otu_39	otu_284	0.7692307692307692
otu_54	otu_863	0.7692307692307692
otu_39	otu_337	0.7692307692307692
otu_278	otu_357	0.7692307692307692
otu_10	otu_561	0.7692307692307692
otu_215	otu_737	0.7692307692307692
otu_587	otu_881	0.7692307692307692
otu_261	otu_482	0.7692307692307692
otu_232	otu_847	0.7692307692307692
otu_77	otu_659	0.7692307692307692
otu_261	otu_759	0.7692307692307692
otu_250	otu_305	0.7692307692307692
otu_39	otu_160	0.7692307692307692
otu_124	otu_834	0.7692307692307692
otu_12	otu_176	0.7692307692307692
otu_12	otu_54	0.7692307692307692
otu_311	otu_805	0.7692307692307692
otu_10	otu_827	0.7692307692307692
otu_12	otu_312	0.7692307692307692
otu_402	otu_659	0.7692307692307692
otu_127	otu_479	0.7692307692307692
otu_863	otu_869	0.7692307692307692
otu_493	otu_635	0.7692307692307692
otu_12	otu_869	0.7692307692307692
otu_160	otu_206	0.7692307692307692
otu_479	otu_759	0.7692307692307692
otu_39	otu_881	0.7692307692307692
otu_254	otu_655	0.7692307692307692
otu_4	otu_92	0.7692307692307692
otu_357	otu_561	0.7692307692307692
otu_209	otu_894	0.7692307692307692
otu_311	otu_868	0.7692307692307692
otu_311	otu_891	0.7692307692307692
otu_215	otu_250	0.7692307692307692
otu_311	otu_893	0.7692307692307692
otu_312	otu_863	0.7692307692307692
otu_230	otu_319	0.7647058823529411
otu_66	otu_520	0.7647058823529411
otu_415	otu_452	0.7647058823529411
otu_536	otu_776	0.7647058823529411
otu_31	otu_316	0.7647058823529411
otu_727	otu_863	0.7647058823529411
otu_713	otu_851	0.7647058823529411
otu_617	otu_667	0.7647058823529411
otu_493	otu_512	0.7647058823529411
otu_325	otu_346	0.7647058823529411
otu_406	otu_880	0.7647058823529411
otu_344	otu_851	0.7647058823529411
otu_319	otu_875	0.7647058823529411
otu_208	otu_773	0.7647058823529411
otu_31	otu_863	0.7647058823529411
otu_4	otu_745	0.7647058823529411
otu_655	otu_745	0.7647058823529411
otu_730	otu_875	0.7647058823529411
otu_87	otu_717	0.7647058823529411
otu_5	otu_543	0.7647058823529411
otu_148	otu_762	0.7647058823529411
otu_536	otu_728	0.7647058823529411
otu_288	otu_297	0.7647058823529411
otu_543	otu_855	0.7647058823529411
otu_345	otu_504	0.7647058823529411
otu_345	otu_415	0.7647058823529411
otu_735	otu_875	0.7647058823529411
otu_629	otu_855	0.7647058823529411
otu_452	otu_504	0.7647058823529411
otu_208	otu_512	0.7647058823529411
otu_319	otu_642	0.7647058823529411
otu_345	otu_406	0.7647058823529411
otu_667	otu_776	0.7647058823529411
otu_5	otu_642	0.7647058823529411
otu_319	otu_520	0.7647058823529411
otu_452	otu_727	0.7647058823529411
otu_406	otu_452	0.7647058823529411
otu_452	otu_801	0.7647058823529411
otu_493	otu_727	0.7647058823529411
otu_4	otu_773	0.7647058823529411
otu_325	otu_643	0.7647058823529411
otu_296	otu_762	0.7647058823529411
otu_452	otu_621	0.7647058823529411
otu_124	otu_415	0.7647058823529411
otu_124	otu_621	0.7647058823529411
otu_621	otu_880	0.7647058823529411
otu_4	otu_512	0.7647058823529411
otu_587	otu_621	0.7647058823529411
otu_297	otu_667	0.7647058823529411
otu_154	otu_718	0.7647058823529411
otu_621	otu_743	0.7647058823529411
otu_77	otu_621	0.7647058823529411
otu_728	otu_851	0.7647058823529411
otu_154	otu_325	0.7647058823529411
otu_352	otu_880	0.7647058823529411
otu_77	otu_406	0.7647058823529411
otu_728	otu_774	0.7647058823529411
otu_667	otu_718	0.7647058823529411
otu_667	otu_713	0.7647058823529411
otu_77	otu_415	0.7647058823529411
otu_493	otu_773	0.7647058823529411
otu_296	otu_731	0.7647058823529411
otu_87	otu_874	0.7647058823529411
otu_617	otu_851	0.7647058823529411
otu_493	otu_801	0.7647058823529411
otu_77	otu_352	0.7647058823529411
otu_77	otu_504	0.7647058823529411
otu_154	otu_344	0.7647058823529411
otu_87	otu_288	0.7647058823529411
otu_230	otu_642	0.7647058823529411
otu_346	otu_718	0.7647058823529411
otu_573	otu_728	0.7647058823529411
otu_520	otu_808	0.7647058823529411
otu_297	otu_874	0.7647058823529411
otu_667	otu_728	0.7647058823529411
otu_520	otu_730	0.7647058823529411
otu_124	otu_406	0.7647058823529411
otu_717	otu_762	0.7647058823529411
otu_717	otu_731	0.7647058823529411
otu_717	otu_728	0.7647058823529411
otu_66	otu_875	0.7647058823529411
otu_655	otu_773	0.7647058823529411
otu_344	otu_346	0.7647058823529411
otu_297	otu_717	0.7647058823529411
otu_297	otu_774	0.7647058823529411
otu_643	otu_862	0.7647058823529411
otu_643	otu_848	0.7647058823529411
otu_124	otu_352	0.7647058823529411
otu_421	otu_731	0.7647058823529411
otu_808	otu_875	0.7647058823529411
otu_801	otu_863	0.7647058823529411
otu_5	otu_629	0.7647058823529411
otu_851	otu_862	0.7647058823529411
otu_402	otu_621	0.7647058823529411
otu_77	otu_207	0.7647058823529411
otu_345	otu_621	0.7647058823529411
otu_3	otu_230	0.7647058823529411
otu_851	otu_884	0.7647058823529411
otu_115	otu_862	0.7647058823529411
otu_115	otu_883	0.7647058823529411
otu_344	otu_643	0.7647058823529411
otu_667	otu_884	0.7647058823529411
otu_230	otu_735	0.7647058823529411
otu_115	otu_718	0.7647058823529411
otu_246	otu_713	0.7647058823529411
otu_115	otu_344	0.7647058823529411
otu_246	otu_325	0.7647058823529411
otu_246	otu_344	0.7647058823529411
otu_306	otu_325	0.7647058823529411
otu_12	otu_512	0.7647058823529411
otu_306	otu_862	0.7647058823529411
otu_230	otu_734	0.7647058823529411
otu_124	otu_207	0.7647058823529411
otu_346	otu_883	0.7647058823529411
otu_306	otu_848	0.7647058823529411
otu_421	otu_762	0.7647058823529411
otu_306	otu_718	0.7647058823529411
otu_246	otu_862	0.7647058823529411
otu_246	otu_884	0.7647058823529411
otu_246	otu_848	0.7647058823529411
otu_352	otu_587	0.7647058823529411
otu_346	otu_862	0.7647058823529411
otu_311	otu_415	0.7647058823529411
otu_402	otu_504	0.7647058823529411
otu_306	otu_883	0.7647058823529411
otu_31	otu_452	0.7647058823529411
otu_642	otu_730	0.7647058823529411
otu_31	otu_493	0.7647058823529411
otu_402	otu_406	0.7647058823529411
otu_206	otu_352	0.7647058823529411
otu_776	otu_851	0.7647058823529411
otu_230	otu_239	0.7647058823529411
otu_346	otu_848	0.7647058823529411
otu_874	otu_884	0.7647058823529411
otu_12	otu_31	0.7647058823529411
otu_642	otu_735	0.7647058823529411
otu_848	otu_851	0.7647058823529411
otu_642	otu_734	0.7647058823529411
otu_761	otu_875	0.7647058823529411
otu_402	otu_415	0.7647058823529411
otu_512	otu_863	0.7647058823529411
otu_774	otu_776	0.7647058823529411
otu_773	otu_863	0.7647058823529411
otu_316	otu_727	0.7647058823529411
otu_154	otu_848	0.7647058823529411
otu_154	otu_862	0.7647058823529411
otu_415	otu_880	0.7647058823529411
otu_506	otu_874	0.7647058823529411
otu_154	otu_883	0.7647058823529411
otu_3	otu_642	0.7647058823529411
otu_115	otu_848	0.7647058823529411
otu_39	otu_621	0.7647058823529411
otu_12	otu_727	0.7647058823529411
otu_311	otu_406	0.7647058823529411
otu_206	otu_621	0.7647058823529411
otu_239	otu_642	0.7647058823529411
otu_642	otu_855	0.7647058823529411
otu_573	otu_776	0.7647058823529411
otu_520	otu_735	0.7647058823529411
otu_520	otu_761	0.7647058823529411
otu_643	otu_883	0.7647058823529411
otu_12	otu_801	0.7647058823529411
otu_207	otu_402	0.7647058823529411
otu_12	otu_773	0.7647058823529411
otu_316	otu_801	0.7647058823529411
otu_39	otu_352	0.7647058823529411
otu_352	otu_402	0.7647058823529411
otu_306	otu_344	0.7647058823529411
otu_87	otu_774	0.7647058823529411
otu_352	otu_452	0.7647058823529411
otu_352	otu_743	0.7647058823529411
otu_66	otu_642	0.7647058823529411
otu_206	otu_207	0.7647058823529411
otu_506	otu_536	0.7647058823529411
otu_642	otu_808	0.7647058823529411
otu_87	otu_851	0.7647058823529411
otu_345	otu_352	0.7647058823529411
otu_642	otu_761	0.7647058823529411
otu_148	otu_731	0.7647058823529411
otu_643	otu_718	0.7647058823529411
otu_667	otu_883	0.7647058823529411
otu_506	otu_573	0.7647058823529411
otu_115	otu_325	0.7647058823529411
otu_512	otu_655	0.7647058823529411
otu_416	otu_462	0.75
otu_575	otu_862	0.75
otu_73	otu_883	0.75
otu_145	otu_512	0.75
otu_160	otu_640	0.75
otu_275	otu_533	0.75
otu_288	otu_774	0.75
otu_296	otu_421	0.75
otu_270	otu_885	0.75
otu_160	otu_224	0.75
otu_276	otu_330	0.75
otu_270	otu_723	0.75
otu_12	otu_855	0.75
otu_575	otu_884	0.75
otu_87	otu_256	0.75
otu_87	otu_250	0.75
otu_208	otu_808	0.75
otu_208	otu_761	0.75
otu_87	otu_628	0.75
otu_202	otu_759	0.75
otu_208	otu_730	0.75
otu_208	otu_629	0.75
otu_438	otu_625	0.75
otu_611	otu_728	0.75
otu_611	otu_731	0.75
otu_278	otu_344	0.75
otu_142	otu_728	0.75
otu_673	otu_773	0.75
otu_673	otu_745	0.75
otu_87	otu_183	0.75
otu_209	otu_430	0.75
otu_209	otu_337	0.75
otu_10	otu_92	0.75
otu_575	otu_883	0.75
otu_288	otu_717	0.75
otu_160	otu_350	0.75
otu_73	otu_718	0.75
otu_439	otu_746	0.75
otu_439	otu_805	0.75
otu_73	otu_713	0.75
otu_276	otu_698	0.75
otu_430	otu_763	0.75
otu_577	otu_900	0.75
otu_73	otu_776	0.75
otu_66	otu_208	0.75
otu_73	otu_762	0.75
otu_73	otu_731	0.75
otu_353	otu_645	0.75
otu_438	otu_843	0.75
otu_430	otu_640	0.75
otu_160	otu_261	0.75
otu_142	otu_776	0.75
otu_575	otu_848	0.75
otu_827	otu_862	0.75
otu_763	otu_881	0.75
otu_115	otu_121	0.75
otu_113	otu_894	0.75
otu_299	otu_589	0.75
otu_763	otu_834	0.75
otu_762	otu_892	0.75
otu_834	otu_879	0.75
otu_115	otu_719	0.75
otu_894	otu_898	0.75
otu_773	otu_793	0.75
otu_87	otu_847	0.75
otu_206	otu_239	0.75
otu_204	otu_512	0.75
otu_204	otu_773	0.75
otu_278	otu_848	0.75
otu_87	otu_864	0.75
otu_87	otu_860	0.75
otu_99	otu_352	0.75
otu_204	otu_745	0.75
otu_148	otu_573	0.75
otu_148	otu_536	0.75
otu_388	otu_871	0.75
otu_387	otu_678	0.75
otu_44	otu_224	0.75
otu_44	otu_209	0.75
otu_44	otu_118	0.75
otu_99	otu_415	0.75
otu_99	otu_406	0.75
otu_643	otu_719	0.75
otu_358	otu_745	0.75
otu_376	otu_805	0.75
otu_864	otu_883	0.75
otu_183	otu_508	0.75
otu_183	otu_848	0.75
otu_508	otu_847	0.75
otu_508	otu_827	0.75
otu_782	otu_829	0.75
otu_777	otu_789	0.75
otu_265	otu_670	0.75
otu_305	otu_893	0.75
otu_256	otu_617	0.75
otu_286	otu_506	0.75
otu_508	otu_628	0.75
otu_22	otu_325	0.75
otu_306	otu_719	0.75
otu_267	otu_744	0.75
otu_3	otu_345	0.75
otu_267	otu_670	0.75
otu_265	otu_744	0.75
otu_113	otu_892	0.75
otu_311	otu_319	0.75
otu_72	otu_201	0.75
otu_72	otu_175	0.75
otu_305	otu_891	0.75
otu_305	otu_868	0.75
otu_305	otu_805	0.75
otu_183	otu_703	0.75
otu_777	otu_783	0.75
otu_774	otu_874	0.75
otu_774	otu_851	0.75
otu_848	otu_860	0.75
otu_851	otu_874	0.75
otu_267	otu_678	0.75
otu_53	otu_193	0.75
otu_655	otu_730	0.75
otu_5	otu_743	0.75
otu_617	otu_864	0.75
otu_617	otu_860	0.75
otu_617	otu_847	0.75
otu_154	otu_719	0.75
otu_667	otu_874	0.75
otu_103	otu_622	0.75
otu_103	otu_500	0.75
otu_659	otu_738	0.75
otu_667	otu_774	0.75
otu_628	otu_751	0.75
otu_628	otu_718	0.75
otu_38	otu_397	0.75
otu_99	otu_504	0.75
otu_38	otu_193	0.75
otu_617	otu_676	0.75
otu_617	otu_628	0.75
otu_611	otu_776	0.75
otu_416	otu_826	0.75
otu_87	otu_676	0.75
otu_611	otu_762	0.75
otu_270	otu_497	0.75
otu_73	otu_728	0.75
otu_208	otu_543	0.75
otu_270	otu_432	0.75
otu_5	otu_863	0.75
otu_99	otu_621	0.75
otu_276	otu_538	0.75
otu_73	otu_884	0.75
otu_38	otu_258	0.75
otu_145	otu_745	0.75
otu_206	otu_734	0.75
otu_376	otu_635	0.75
otu_376	otu_550	0.75
otu_376	otu_488	0.75
otu_628	otu_883	0.75
otu_628	otu_862	0.75
otu_628	otu_848	0.75
otu_370	otu_802	0.75
otu_370	otu_574	0.75
otu_145	otu_773	0.75
otu_640	otu_881	0.75
otu_640	otu_834	0.75
otu_402	otu_875	0.75
otu_629	otu_655	0.75
otu_53	otu_258	0.75
otu_655	otu_761	0.75
otu_655	otu_808	0.75
otu_655	otu_855	0.75
otu_53	otu_397	0.75
otu_44	otu_640	0.75
otu_44	otu_763	0.75
otu_357	otu_869	0.75
otu_284	otu_350	0.75
otu_278	otu_883	0.75
otu_278	otu_713	0.75
otu_654	otu_789	0.75
otu_148	otu_288	0.75
otu_39	otu_239	0.75
otu_32	otu_558	0.75
otu_278	otu_718	0.75
otu_409	otu_900	0.75
otu_278	otu_862	0.75
otu_506	otu_737	0.75
otu_506	otu_526	0.75
otu_183	otu_862	0.75
otu_183	otu_883	0.75
otu_121	otu_306	0.75
otu_121	otu_346	0.75
otu_121	otu_643	0.75
otu_239	otu_452	0.75
otu_183	otu_617	0.75
otu_239	otu_880	0.75
otu_68	otu_773	0.75
otu_288	otu_421	0.75
otu_520	otu_552	0.75
otu_73	otu_325	0.75
otu_73	otu_506	0.75
otu_526	otu_731	0.75
otu_288	otu_536	0.75
otu_239	otu_587	0.75
otu_97	otu_580	0.75
otu_97	otu_765	0.75
otu_99	otu_207	0.75
otu_506	otu_892	0.75
otu_186	otu_848	0.75
otu_186	otu_862	0.75
otu_512	otu_673	0.75
otu_512	otu_793	0.75
otu_506	otu_676	0.75
otu_183	otu_489	0.75
otu_92	otu_357	0.75
otu_181	otu_258	0.75
otu_506	otu_575	0.75
otu_506	otu_611	0.75
otu_183	otu_344	0.75
otu_175	otu_885	0.75
otu_245	otu_432	0.75
otu_506	otu_759	0.75
otu_319	otu_880	0.75
otu_493	otu_855	0.75
otu_499	otu_659	0.75
otu_5	otu_12	0.75
otu_325	otu_356	0.75
otu_68	otu_512	0.75
otu_318	otu_499	0.75
otu_325	otu_382	0.75
otu_288	otu_573	0.75
otu_4	otu_761	0.75
otu_731	otu_737	0.75
otu_731	otu_892	0.75
otu_4	otu_808	0.75
otu_4	otu_855	0.75
otu_526	otu_762	0.75
otu_531	otu_609	0.75
otu_125	otu_497	0.75
otu_325	otu_575	0.75
otu_286	otu_731	0.75
otu_286	otu_762	0.75
otu_288	otu_296	0.75
otu_73	otu_297	0.75
otu_80	otu_827	0.75
otu_80	otu_847	0.75
otu_735	otu_880	0.75
otu_737	otu_762	0.75
otu_325	otu_653	0.75
otu_738	otu_868	0.75
otu_738	otu_891	0.75
otu_183	otu_297	0.75
otu_80	otu_860	0.75
otu_319	otu_345	0.75
otu_87	otu_142	0.75
otu_239	otu_402	0.75
otu_80	otu_628	0.75
otu_734	otu_880	0.75
otu_4	otu_66	0.75
otu_848	otu_864	0.75
otu_72	otu_245	0.75
otu_72	otu_270	0.75
otu_312	otu_376	0.75
otu_246	otu_851	0.75
otu_69	otu_285	0.75
otu_816	otu_893	0.75
otu_256	otu_883	0.75
otu_71	otu_232	0.75
otu_72	otu_125	0.75
otu_256	otu_718	0.75
otu_256	otu_728	0.75
otu_256	otu_848	0.75
otu_286	otu_447	0.75
otu_184	otu_869	0.75
otu_186	otu_344	0.75
otu_827	otu_848	0.75
otu_864	otu_884	0.75
otu_855	otu_863	0.75
otu_402	otu_520	0.75
otu_3	otu_452	0.75
otu_827	otu_883	0.75
otu_860	otu_862	0.75
otu_860	otu_883	0.75
otu_183	otu_718	0.75
otu_311	otu_735	0.75
otu_862	otu_864	0.75
otu_3	otu_206	0.75
otu_508	otu_860	0.75
otu_261	otu_881	0.75
otu_263	otu_477	0.75
otu_261	otu_318	0.75
otu_261	otu_337	0.75
otu_261	otu_430	0.75
otu_148	otu_421	0.75
otu_116	otu_183	0.75
otu_116	otu_628	0.75
otu_746	otu_816	0.75
otu_748	otu_829	0.75
otu_121	otu_154	0.75
otu_743	otu_761	0.75
otu_743	otu_808	0.75
otu_124	otu_239	0.75
otu_256	otu_862	0.75
otu_250	otu_776	0.75
otu_89	otu_359	0.75
otu_506	otu_894	0.75
otu_95	otu_592	0.75
otu_317	otu_325	0.75
otu_245	otu_497	0.75
otu_245	otu_723	0.75
otu_68	otu_745	0.75
otu_245	otu_885	0.75
otu_3	otu_880	0.75
otu_4	otu_5	0.75
otu_759	otu_841	0.75
otu_759	otu_898	0.75
otu_256	otu_884	0.75
otu_261	otu_284	0.75
otu_256	otu_713	0.75
otu_314	otu_862	0.75
otu_314	otu_848	0.75
otu_314	otu_344	0.75
otu_116	otu_827	0.75
otu_116	otu_847	0.75
otu_116	otu_860	0.75
otu_314	otu_718	0.75
otu_77	otu_239	0.75
otu_77	otu_319	0.75
otu_118	otu_284	0.75
otu_314	otu_883	0.75
otu_107	otu_868	0.75
otu_713	otu_827	0.75
otu_108	otu_325	0.75
otu_138	otu_325	0.75
otu_488	otu_816	0.75
otu_489	otu_628	0.75
otu_489	otu_827	0.75
otu_479	otu_797	0.75
otu_125	otu_723	0.75
otu_482	otu_565	0.75
otu_482	otu_841	0.75
otu_482	otu_898	0.75
otu_573	otu_874	0.75
otu_575	otu_713	0.75
otu_575	otu_718	0.75
otu_201	otu_885	0.75
otu_192	otu_466	0.75
otu_482	otu_545	0.75
otu_565	otu_759	0.75
otu_337	otu_640	0.75
otu_344	otu_575	0.75
otu_344	otu_628	0.75
otu_127	otu_883	0.75
otu_127	otu_884	0.75
otu_717	otu_874	0.75
otu_558	otu_830	0.75
otu_107	otu_794	0.75
otu_92	otu_184	0.75
otu_190	otu_745	0.75
otu_230	otu_311	0.75
otu_337	otu_763	0.75
otu_713	otu_864	0.75
otu_346	otu_719	0.75
otu_215	otu_794	0.75
otu_344	otu_827	0.75
otu_550	otu_816	0.75
otu_703	otu_860	0.75
otu_139	otu_477	0.75
otu_676	otu_776	0.75
otu_142	otu_731	0.75
otu_142	otu_762	0.75
otu_676	otu_762	0.75
otu_209	otu_834	0.75
otu_209	otu_881	0.75
otu_224	otu_881	0.75
otu_447	otu_482	0.75
otu_447	otu_759	0.75
otu_350	otu_430	0.75
otu_350	otu_881	0.75
otu_202	otu_482	0.75
otu_201	otu_432	0.75
otu_201	otu_497	0.75
otu_201	otu_723	0.75
otu_139	otu_263	0.75
otu_344	otu_860	0.75
otu_344	otu_864	0.75
otu_66	otu_655	0.75
otu_66	otu_743	0.75
otu_160	otu_209	0.75
otu_217	otu_562	0.75
otu_217	otu_789	0.75
otu_224	otu_337	0.75
otu_345	otu_735	0.75
otu_224	otu_834	0.75
otu_215	otu_805	0.75
otu_215	otu_868	0.75
otu_345	otu_734	0.75
otu_215	otu_891	0.75
otu_215	otu_893	0.75
otu_676	otu_728	0.75
otu_676	otu_731	0.75
otu_224	otu_430	0.75
otu_89	otu_100	0.75
otu_499	otu_794	0.75
otu_728	otu_864	0.75
otu_730	otu_743	0.75
otu_329	otu_512	0.75
otu_80	otu_183	0.75
otu_232	otu_893	0.75
otu_237	otu_265	0.75
otu_573	otu_717	0.75
otu_77	otu_735	0.75
otu_4	otu_629	0.75
otu_124	otu_319	0.75
otu_299	otu_330	0.75
otu_325	otu_711	0.75
otu_325	otu_754	0.75
otu_325	otu_864	0.75
otu_327	otu_561	0.75
otu_237	otu_267	0.75
otu_125	otu_885	0.75
otu_4	otu_730	0.75
otu_297	otu_676	0.75
otu_325	otu_676	0.75
otu_256	otu_297	0.75
otu_256	otu_325	0.75
otu_256	otu_344	0.75
otu_297	otu_847	0.75
