source	target	Rho
otu_10	otu_4	0.620262406581378
otu_719	otu_508	0.620248549391975
otu_872	otu_267	0.620242875812568
otu_898	otu_343	0.620228290344769
otu_370	otu_40	0.620209877395922
otu_261	otu_103	0.620172995273012
otu_789	otu_237	0.620100575993095
otu_172	otu_91	0.620031257001926
otu_539	otu_160	0.620003762637183
otu_142	otu_135	0.619994521854668
otu_783	otu_409	0.619970458011617
otu_896	otu_430	0.619966585884787
otu_668	otu_19	0.619926940180033
otu_343	otu_261	0.619666701940483
otu_499	otu_230	0.619552318758485
otu_63	otu_29	0.619542929731973
otu_894	otu_797	0.619514689307762
otu_678	otu_539	0.619457552664537
otu_198	otu_157	0.619322849765859
otu_518	otu_410	0.619208142003845
otu_783	otu_90	0.619140345286058
otu_678	otu_545	0.619100001651677
otu_879	otu_789	0.619092725741491
otu_701	otu_198	0.619083688667968
otu_447	otu_29	0.61897438170724
otu_893	otu_816	0.618956174523274
otu_721	otu_2	0.618942709693704
otu_761	otu_183	0.618922708551581
otu_875	otu_12	0.61891619437794
otu_643	otu_300	0.618836511163973
otu_588	otu_533	0.618796682384535
otu_773	otu_655	0.61878458838407
otu_296	otu_3	0.618757097765305
otu_850	otu_198	0.618711029613263
otu_659	otu_536	0.61865763635544
otu_316	otu_87	0.61865196428341
otu_217	otu_118	0.618641015047931
otu_410	otu_320	0.618600828308062
otu_678	otu_654	0.61852525885182
otu_670	otu_350	0.618512915347839
otu_900	otu_777	0.61844028209962
otu_850	otu_175	0.61826663831146
otu_603	otu_95	0.618260347111666
otu_900	otu_90	0.618258792389141
otu_754	otu_329	0.618232415422302
otu_843	otu_826	0.618221175834378
otu_900	otu_539	0.618218415483537
otu_763	otu_565	0.618198189398862
otu_500	otu_430	0.618064954860549
otu_735	otu_352	0.618055715200946
otu_622	otu_276	0.618033774212609
otu_805	otu_573	0.617983599336673
otu_558	otu_125	0.617959965675229
otu_500	otu_160	0.617926521713569
otu_718	otu_183	0.61760793866113
otu_805	otu_215	0.617604664994947
otu_719	otu_346	0.617540216537953
otu_802	otu_295	0.617340400219153
otu_299	otu_202	0.617284677397926
otu_719	otu_518	0.617213924231943
otu_230	otu_215	0.617169473273673
otu_869	otu_40	0.617017448352026
otu_209	otu_44	0.616981689912472
otu_206	otu_148	0.616891982554431
otu_545	otu_148	0.616764905361733
otu_775	otu_350	0.616671198795033
otu_764	otu_306	0.616664163007452
otu_500	otu_67	0.616650764300852
otu_352	otu_239	0.616648176975485
otu_191	otu_184	0.616633666810508
otu_891	otu_305	0.6166130894859
otu_783	otu_169	0.616442385003156
otu_875	otu_863	0.616401252588866
otu_698	otu_462	0.616387378559229
otu_276	otu_202	0.616382542125308
otu_874	otu_762	0.61631088284908
otu_183	otu_54	0.616274562492011
otu_898	otu_67	0.616232326202141
otu_869	otu_54	0.616200038245782
otu_643	otu_99	0.616170953458497
otu_191	otu_74	0.616148005385599
otu_742	otu_302	0.616144531826317
otu_418	otu_188	0.61611264026949
otu_184	otu_40	0.615967373684033
otu_267	otu_217	0.615923087703391
otu_183	otu_139	0.615843479627362
otu_717	otu_192	0.615837168425664
otu_883	otu_860	0.615824322946489
otu_681	otu_227	0.615798272014568
otu_489	otu_295	0.615777018780752
otu_880	otu_713	0.61554876625271
otu_826	otu_741	0.615451941516115
otu_183	otu_115	0.615426318058579
otu_636	otu_561	0.615410224661262
otu_731	otu_68	0.61538373388128
otu_871	otu_278	0.615374334850457
otu_834	otu_562	0.615328051920621
otu_734	otu_319	0.615189870736493
otu_628	otu_520	0.615185102622973
otu_860	otu_823	0.615158374556501
otu_154	otu_121	0.615089174583742
otu_330	otu_29	0.615055822497855
otu_580	otu_280	0.614939195064707
otu_744	otu_678	0.614915711538567
otu_643	otu_191	0.614831305534583
otu_306	otu_191	0.614765622303671
otu_719	otu_80	0.614760261314592
otu_209	otu_14	0.614737229859728
otu_871	otu_496	0.614725660046181
otu_113	otu_77	0.61467580193645
otu_592	otu_562	0.614637178103904
otu_892	otu_499	0.614622248970237
otu_306	otu_99	0.614610597696421
otu_5	otu_4	0.614482436429022
otu_698	otu_299	0.614478096713605
otu_635	otu_574	0.614398584128446
otu_79	otu_40	0.614397707679923
otu_278	otu_246	0.614329899377434
otu_883	otu_713	0.61430186747706
otu_500	otu_444	0.61424493934389
otu_751	otu_618	0.61423622591432
otu_417	otu_172	0.614168261718089
otu_900	otu_9	0.613997792129945
otu_640	otu_44	0.613935845483804
otu_337	otu_284	0.613904342212819
otu_753	otu_4	0.613881926450526
otu_417	otu_38	0.61386710283849
otu_879	otu_124	0.613664380833442
otu_245	otu_89	0.613641542916673
otu_533	otu_306	0.613634799742064
otu_884	otu_507	0.613570000276614
otu_783	otu_237	0.613534836070082
otu_896	otu_462	0.613527896509379
otu_640	otu_124	0.613520245555503
otu_808	otu_655	0.613493138108294
otu_797	otu_482	0.613454160759239
otu_860	otu_533	0.613421614890307
otu_753	otu_10	0.613293678418233
otu_843	otu_538	0.613274579049958
otu_645	otu_125	0.613242399063471
otu_417	otu_174	0.613161731878856
otu_479	otu_84	0.613132887886987
otu_115	otu_99	0.613021848804875
otu_868	otu_573	0.612984328278109
otu_526	otu_261	0.612983513127711
otu_531	otu_135	0.612969223794604
otu_894	otu_343	0.612904201290037
otu_318	otu_286	0.612872272235605
otu_773	otu_667	0.612866031611456
otu_883	otu_743	0.612845270696165
otu_808	otu_246	0.612835508646587
otu_841	otu_763	0.612823950968843
otu_805	otu_376	0.612686671262534
otu_885	otu_32	0.612614952561613
otu_482	otu_318	0.612541224428256
otu_898	otu_387	0.612513500657573
otu_452	otu_87	0.612508741583349
otu_847	otu_312	0.612468652787809
otu_406	otu_239	0.612423807213498
otu_730	otu_357	0.612413431156433
otu_626	otu_314	0.612371777573362
otu_589	otu_330	0.612362696307841
otu_871	otu_89	0.612356775835862
otu_370	otu_10	0.612214161212413
otu_545	otu_209	0.612188693869539
otu_611	otu_239	0.612145928707999
otu_900	otu_217	0.612123894527346
otu_292	otu_40	0.612113156406033
otu_677	otu_32	0.612108726292845
otu_698	otu_227	0.612089271666947
otu_826	otu_84	0.612080625151489
otu_312	otu_184	0.612041665759649
otu_609	otu_305	0.611895580521762
otu_655	otu_512	0.611880064171027
otu_898	otu_444	0.611829422161116
otu_764	otu_357	0.611811114579606
otu_898	otu_797	0.611683945648378
otu_881	otu_29	0.611590066349308
otu_734	otu_421	0.611574863185536
otu_618	otu_48	0.611524356639347
otu_462	otu_84	0.611501213223074
otu_719	otu_254	0.611401995815286
otu_357	otu_4	0.611342324826913
otu_892	otu_506	0.611334156291201
otu_775	otu_118	0.611284163079935
otu_621	otu_3	0.611252922001937
otu_734	otu_621	0.611132364917058
otu_4	otu_1	0.611126734245522
otu_566	otu_181	0.611000498215151
otu_477	otu_432	0.610968490473595
otu_753	otu_655	0.610906345516073
otu_201	otu_89	0.610868706879168
otu_460	otu_353	0.610797131778453
otu_872	otu_654	0.610716611671383
otu_703	otu_493	0.610707662249814
otu_640	otu_506	0.610657114674343
otu_898	otu_826	0.610629298283136
otu_869	otu_246	0.610468200396888
otu_855	otu_793	0.610451290238556
otu_883	otu_183	0.610328709590168
otu_885	otu_477	0.610237539901696
otu_533	otu_115	0.610059836801873
otu_499	otu_3	0.610051587336407
otu_855	otu_186	0.610038815680298
otu_350	otu_90	0.610023000592063
otu_574	otu_280	0.609998812554958
otu_775	otu_691	0.609921937459203
otu_618	otu_80	0.609905870375662
otu_316	otu_297	0.609850129453171
otu_894	otu_217	0.609840749193136
otu_560	otu_54	0.609819126245877
otu_848	otu_358	0.609789923479899
otu_773	otu_4	0.609709386812111
otu_896	otu_160	0.609677879161384
otu_843	otu_577	0.609650965178917
otu_526	otu_124	0.609567066920043
otu_191	otu_10	0.609498886324792
otu_834	otu_654	0.609497109454165
otu_730	otu_655	0.609484973668748
otu_719	otu_489	0.6093902459741
otu_719	otu_116	0.609380870721723
otu_830	otu_71	0.60931078100581
otu_827	otu_327	0.609299916794804
otu_743	otu_718	0.609242332491925
otu_847	otu_280	0.609219379346035
otu_805	otu_536	0.6089509142326
otu_429	otu_181	0.608947279795912
otu_202	otu_39	0.608842972774286
otu_71	otu_32	0.608754887190619
otu_345	otu_113	0.608740872165823
otu_254	otu_208	0.608687667652296
otu_759	otu_318	0.608619516801613
otu_841	otu_829	0.608562336650892
otu_275	otu_40	0.608554089434924
otu_843	otu_541	0.608505205164265
otu_201	otu_2	0.608503118885428
otu_346	otu_121	0.608501090310476
otu_558	otu_191	0.608478761496895
otu_346	otu_278	0.608466656646546
otu_883	otu_99	0.608391930362438
otu_794	otu_288	0.608357830684102
otu_847	otu_48	0.608261485752619
otu_862	otu_713	0.608217873771786
otu_609	otu_276	0.608055679890884
otu_802	otu_115	0.608027116641137
otu_487	otu_312	0.607997501725692
otu_682	otu_416	0.607992768770069
otu_477	otu_72	0.607965571093822
otu_539	otu_267	0.607937818000407
otu_479	otu_160	0.607890013058076
otu_217	otu_135	0.607799559727509
otu_718	otu_713	0.60771684887934
otu_588	otu_263	0.607639741348187
otu_719	otu_643	0.607599282719822
otu_678	otu_562	0.607545410736622
otu_577	otu_330	0.60752903060013
otu_830	otu_191	0.607236699853649
otu_560	otu_40	0.60721832246412
otu_496	otu_92	0.607200193854609
otu_737	otu_169	0.607141418057613
otu_894	otu_660	0.607129036011353
otu_574	otu_493	0.607122408221875
otu_518	otu_74	0.607115407926092
otu_869	otu_314	0.607108270014355
otu_763	otu_545	0.607100491759328
otu_881	otu_622	0.606896037966061
otu_843	otu_744	0.606859910250375
otu_254	otu_121	0.606853809148371
otu_175	otu_89	0.606822388766662
otu_533	otu_493	0.606748867998093
otu_142	otu_16	0.606746507942981
otu_609	otu_565	0.606729310478678
otu_107	otu_3	0.606674937146844
otu_286	otu_215	0.606669187937689
otu_734	otu_284	0.60662720985042
otu_869	otu_730	0.606560528602146
otu_89	otu_55	0.606513468755355
otu_479	otu_350	0.606474094255688
otu_506	otu_350	0.606461858790696
otu_735	otu_402	0.606416793287774
otu_533	otu_10	0.606242644056776
otu_743	otu_127	0.606231192006632
otu_499	otu_89	0.606130339485993
otu_818	otu_172	0.606109937405828
otu_497	otu_477	0.606087443884063
otu_678	otu_135	0.60605206302231
otu_440	otu_103	0.606006379847259
otu_823	otu_4	0.605947576666278
otu_518	otu_121	0.605912872047084
otu_587	otu_261	0.605773783181959
otu_776	otu_288	0.605615235689433
otu_763	otu_506	0.605546212290765
otu_893	otu_717	0.60548990340421
otu_545	otu_499	0.605481459304188
otu_539	otu_430	0.605461580342811
otu_678	otu_318	0.605446015394516
otu_698	otu_209	0.605438597022337
otu_660	otu_482	0.605366700556725
otu_718	otu_278	0.605331617370944
otu_280	otu_198	0.605297726262745
otu_777	otu_659	0.605227283877507
otu_759	otu_609	0.605217057820576
otu_900	otu_654	0.605187773629654
otu_777	otu_654	0.605179639093796
otu_896	otu_531	0.605175723755483
otu_337	otu_265	0.605137605287794
otu_161	otu_4	0.60487136417516
otu_435	otu_79	0.604867780980219
otu_775	otu_519	0.604863275849361
otu_744	otu_577	0.604857471092786
otu_659	otu_288	0.604842804834019
otu_678	otu_587	0.604824518144286
otu_843	otu_237	0.604780355767271
otu_730	otu_246	0.604776988670197
otu_499	otu_276	0.604769841784204
otu_718	otu_99	0.604762006748576
otu_891	otu_97	0.604715761258948
otu_737	otu_330	0.604675829872193
otu_871	otu_687	0.604628310142544
otu_900	otu_813	0.604563537470673
otu_327	otu_314	0.60453988662707
otu_830	otu_802	0.604497658438059
otu_731	otu_329	0.604355506523663
otu_254	otu_10	0.604294374754094
otu_477	otu_280	0.604284398873416
otu_53	otu_40	0.604094898320935
otu_421	otu_261	0.604064789829424
otu_764	otu_327	0.604031353816396
otu_789	otu_107	0.60397281431681
otu_738	otu_288	0.603939265395071
otu_628	otu_574	0.603872400402624
otu_447	otu_350	0.603802431858858
otu_588	otu_184	0.603749080874603
otu_387	otu_118	0.603746421622866
otu_730	otu_667	0.603675166786573
otu_742	otu_175	0.603665111522776
otu_587	otu_447	0.603631433320619
otu_713	otu_278	0.603611157985326
otu_713	otu_344	0.603499058922614
otu_232	otu_169	0.603422993744259
otu_493	otu_344	0.603420444865918
otu_860	otu_306	0.603418387621441
otu_561	otu_80	0.603378815817009
otu_477	otu_370	0.603376320332861
otu_184	otu_4	0.603250484992512
otu_802	otu_346	0.603200443419184
otu_645	otu_270	0.603188103510514
otu_270	otu_2	0.603170261904025
otu_783	otu_654	0.603168009243345
otu_744	otu_350	0.603076085193485
otu_759	otu_299	0.603016478157515
otu_312	otu_40	0.602949242373503
otu_640	otu_609	0.602944077904719
otu_759	otu_541	0.602813506856378
otu_558	otu_175	0.602806804675424
otu_775	otu_510	0.602774352551322
otu_872	otu_345	0.602714193140584
otu_896	otu_337	0.602684990763455
otu_731	otu_124	0.602560799685208
otu_860	otu_802	0.602486100612504
otu_541	otu_482	0.602462724591787
otu_352	otu_319	0.602428676729974
otu_763	otu_206	0.602370011435097
otu_479	otu_337	0.602345162473477
otu_512	otu_4	0.602308855072109
otu_343	otu_113	0.602297642467321
otu_881	otu_589	0.602295520714881
otu_719	otu_357	0.602280505107601
otu_618	otu_608	0.602217532322838
otu_435	otu_181	0.60217295405585
otu_626	otu_417	0.602117054525301
otu_305	otu_169	0.602115891519153
otu_640	otu_330	0.602025365902474
otu_898	otu_224	0.601970051251898
otu_317	otu_190	0.60194259703294
otu_388	otu_89	0.601919679908158
otu_744	otu_148	0.601737241019648
otu_802	otu_493	0.601700334032664
otu_763	otu_462	0.601683833025239
otu_737	otu_734	0.601605834954671
otu_742	otu_198	0.601593656368971
otu_863	otu_344	0.601579019215418
otu_721	otu_493	0.601483920061656
otu_417	otu_184	0.601481692626791
otu_896	otu_29	0.601471173819811
otu_731	otu_573	0.60132053216728
otu_558	otu_245	0.601258101643721
otu_883	otu_278	0.601216991336261
otu_618	otu_91	0.601210282801037
otu_541	otu_209	0.601130978045209
otu_834	otu_775	0.60111325934686
otu_868	otu_777	0.601091192260923
otu_482	otu_299	0.601043377262726
otu_66	otu_54	0.601001365867948
otu_847	otu_263	0.600987993439083
otu_439	otu_48	0.600835683267393
otu_691	otu_626	0.600810015957377
otu_430	otu_118	0.600797197730424
otu_317	otu_204	0.600779694464099
otu_851	otu_54	0.600764543872623
otu_751	otu_139	0.600695871336624
otu_661	otu_172	0.600630651416017
otu_808	otu_4	0.600565696314955
otu_312	otu_139	0.600525979203558
otu_862	otu_358	0.600481961134246
otu_344	otu_12	0.600442883605286
otu_609	otu_430	0.600438415478525
otu_118	otu_113	0.600348817890929
otu_850	otu_270	0.60031444186638
otu_628	otu_435	0.600290506556883
otu_764	otu_115	0.600268024394771
otu_376	otu_312	0.600265191271726
otu_618	otu_508	0.600222477230649
otu_898	otu_499	0.600082653109804
otu_731	otu_536	0.600011220801449
otu_198	otu_48	0.600001773794961
otu_160	otu_29	0.599909467605461
otu_869	otu_66	0.599879450643118
otu_818	otu_608	0.599853442526986
otu_439	otu_280	0.599823911607225
otu_164	otu_29	0.599793160555981
otu_270	otu_157	0.599772624021422
otu_869	otu_10	0.599747541249637
otu_327	otu_295	0.599627304717049
otu_802	otu_71	0.599583379428079
otu_855	otu_718	0.59957947112224
otu_609	otu_545	0.599551385340436
otu_574	otu_346	0.599513962548091
otu_797	otu_759	0.599475664292408
otu_370	otu_357	0.599439902870727
otu_892	otu_239	0.599429023286914
otu_97	otu_71	0.599333138886098
otu_410	otu_325	0.599325319391653
otu_636	otu_74	0.599296184793188
otu_383	otu_172	0.599283927783892
otu_767	otu_435	0.599279472789131
otu_306	otu_263	0.599263190353425
otu_714	otu_691	0.599209240190802
otu_881	otu_609	0.599188659176868
otu_714	otu_510	0.5990607686564
otu_764	otu_719	0.599025646792072
otu_125	otu_2	0.598972167394706
otu_609	otu_538	0.59891797517333
otu_851	otu_489	0.598825754947976
otu_759	otu_135	0.598787487143373
otu_302	otu_201	0.598778842961102
otu_730	otu_92	0.598733899272646
otu_416	otu_343	0.598726639620762
otu_745	otu_314	0.598686492900728
otu_560	otu_69	0.598681589083234
otu_721	otu_452	0.598614894986589
otu_295	otu_54	0.598610141980894
otu_678	otu_90	0.598502844258677
otu_626	otu_435	0.598437046944039
otu_500	otu_164	0.598414140365047
otu_834	otu_734	0.598398897258211
otu_508	otu_121	0.598312574873488
otu_487	otu_263	0.598261298244778
otu_531	otu_16	0.598240721041813
otu_643	otu_121	0.598175716973547
otu_777	otu_77	0.598161945229957
otu_536	otu_169	0.598112545499811
otu_543	otu_186	0.59807494893955
otu_635	otu_183	0.598073427072889
otu_545	otu_202	0.598045545086823
otu_789	otu_678	0.597753580768118
otu_358	otu_73	0.597702839505505
otu_654	otu_103	0.597648869441496
otu_415	otu_3	0.597608084467414
otu_512	otu_184	0.597562119212882
otu_847	otu_477	0.597460612978322
otu_54	otu_40	0.597412158563544
otu_734	otu_611	0.597408673444932
otu_847	otu_635	0.597398413458091
otu_636	otu_496	0.597396238314192
otu_848	otu_827	0.597206402607585
otu_387	otu_44	0.597153647275698
otu_343	otu_286	0.59709915912428
otu_302	otu_245	0.597070356497931
otu_417	otu_263	0.597053866420459
otu_611	otu_3	0.59705102303742
otu_626	otu_510	0.596849746101658
otu_622	otu_67	0.59678760636065
otu_325	otu_4	0.596672274053935
otu_357	otu_66	0.596642831446133
otu_562	otu_531	0.596625506251893
otu_622	otu_444	0.596568001185275
otu_773	otu_184	0.596554711982027
otu_479	otu_127	0.596507999110009
otu_617	otu_493	0.596475262382358
otu_562	otu_444	0.596475138030033
otu_698	otu_444	0.596355618958129
otu_319	otu_3	0.596342216466412
otu_40	otu_38	0.596322882262278
otu_531	otu_63	0.596226435120846
otu_574	otu_48	0.596212954826568
otu_561	otu_489	0.596208099644852
otu_169	otu_97	0.596199074076312
otu_625	otu_532	0.596190733511898
otu_487	otu_139	0.596190469241931
otu_881	otu_479	0.596137418168746
otu_397	otu_292	0.596115935062277
otu_894	otu_462	0.596099913886697
otu_826	otu_447	0.596092225833393
otu_626	otu_519	0.596081684950708
otu_816	otu_532	0.596039271834857
otu_588	otu_174	0.595980784220349
otu_589	otu_430	0.595975848965594
otu_306	otu_139	0.595844800823075
otu_668	otu_592	0.595843261523335
otu_558	otu_71	0.595825335382157
otu_789	otu_577	0.595771846220362
otu_565	otu_350	0.595767889007943
otu_851	otu_635	0.595645799909865
otu_325	otu_320	0.595621891308815
otu_350	otu_118	0.595572248117968
otu_863	otu_512	0.59554230928171
otu_533	otu_191	0.595536079433905
otu_898	otu_640	0.595492928072454
otu_499	otu_387	0.595424722748106
otu_330	otu_164	0.595422869734124
otu_444	otu_118	0.595413787001218
otu_302	otu_191	0.595379087738074
otu_719	otu_139	0.595375011535938
otu_118	otu_67	0.59530954850369
otu_370	otu_74	0.595211398620925
otu_254	otu_92	0.595208738526864
otu_802	otu_628	0.595059261272811
otu_506	otu_261	0.595037946983169
otu_851	otu_80	0.595018254044429
otu_499	otu_113	0.594969806222299
otu_745	otu_254	0.594863018819793
otu_265	otu_14	0.594821563889709
otu_802	otu_316	0.594766022765919
otu_841	otu_549	0.594690890592203
otu_622	otu_430	0.594558386266119
otu_402	otu_319	0.594538566376614
otu_580	otu_270	0.594514143208154
otu_851	otu_808	0.594496035600997
otu_797	otu_318	0.594491585337282
otu_618	otu_54	0.594465232917344
otu_462	otu_261	0.594444860686666
otu_622	otu_14	0.594297860059833
otu_765	otu_77	0.594257218543645
otu_734	otu_526	0.59423020331878
otu_237	otu_148	0.594208895038438
otu_883	otu_855	0.594094072943232
otu_306	otu_161	0.594072405874458
otu_862	otu_314	0.594039639141694
otu_626	otu_588	0.59384484340372
otu_818	otu_91	0.593843522817457
otu_538	otu_444	0.593824459266252
otu_879	otu_466	0.593789349135158
otu_869	otu_176	0.593703151151484
otu_868	otu_738	0.5936695555812
otu_263	otu_115	0.593626703847678
otu_734	otu_286	0.593621858801386
otu_261	otu_14	0.593577725643739
otu_826	otu_763	0.593577151107992
otu_580	otu_125	0.593568016981048
otu_622	otu_164	0.593470720271965
otu_148	otu_90	0.593293422290046
otu_678	otu_237	0.593226236834038
otu_759	otu_660	0.593221327008736
otu_496	otu_346	0.593164593986173
otu_121	otu_80	0.593116118559477
otu_645	otu_245	0.593094946388112
otu_538	otu_67	0.593087922305803
otu_783	otu_678	0.593078236382669
otu_447	otu_148	0.593061907270411
otu_687	otu_46	0.593003308316282
otu_609	otu_541	0.592990305046237
otu_275	otu_172	0.592967430092336
otu_659	otu_526	0.592915912895567
otu_550	otu_32	0.592835884338194
otu_701	otu_270	0.592767655698378
otu_841	otu_650	0.592718978334366
otu_851	otu_312	0.592715410785799
otu_622	otu_160	0.592694144540772
otu_678	otu_670	0.592647679412106
otu_643	otu_496	0.592612493891788
otu_655	otu_278	0.592612221042365
otu_306	otu_1	0.592539822059792
otu_506	otu_209	0.592483429852521
otu_802	otu_300	0.592477664724015
otu_538	otu_299	0.592461296578601
otu_299	otu_276	0.59234768464218
otu_896	otu_416	0.59234342464529
otu_618	otu_128	0.592289749208287
otu_777	otu_217	0.592187298584593
otu_687	otu_320	0.59215525443857
otu_670	otu_148	0.592014968976709
otu_139	otu_92	0.591998920422371
otu_538	otu_284	0.591961709792466
otu_714	otu_519	0.591948386173594
otu_275	otu_53	0.591918812012338
otu_63	otu_16	0.591840488953011
otu_789	otu_261	0.591802977197253
otu_660	otu_318	0.591801330336269
otu_435	otu_184	0.591693838696121
otu_851	otu_116	0.591656436494047
otu_730	otu_4	0.5915867991016
otu_894	otu_148	0.591565790569401
otu_763	otu_14	0.591564705249304
otu_847	otu_183	0.591555656250977
otu_302	otu_280	0.591552769002639
otu_794	otu_659	0.591505014257096
otu_580	otu_201	0.591329509376449
otu_357	otu_121	0.591200335591085
otu_230	otu_148	0.591195276609162
otu_860	otu_115	0.591126236982352
otu_851	otu_508	0.591008066088695
otu_629	otu_327	0.590996821715471
otu_698	otu_592	0.590979081443798
otu_254	otu_184	0.590963124537886
otu_479	otu_39	0.59084486135935
otu_545	otu_224	0.590661289873518
otu_871	otu_677	0.590633045154674
otu_900	otu_872	0.590610013514136
otu_496	otu_306	0.590509022524571
otu_629	otu_496	0.5904761816449
otu_618	otu_131	0.59043263064121
otu_161	otu_115	0.590420086245808
otu_881	otu_118	0.590372548857284
otu_783	otu_217	0.590361956791813
otu_353	otu_55	0.590311521380965
otu_879	otu_562	0.59027794369163
otu_869	otu_847	0.590125244095152
otu_29	otu_14	0.590103444422228
otu_550	otu_376	0.590099010634616
otu_496	otu_357	0.590068026499699
otu_823	otu_346	0.589967194893433
otu_370	otu_71	0.589953804275887
otu_667	otu_54	0.589838464444698
otu_763	otu_698	0.589788974269892
otu_823	otu_714	0.589769746622767
otu_883	otu_827	0.589717980315354
otu_183	otu_176	0.589707089483848
otu_46	otu_1	0.589616930514347
otu_489	otu_121	0.58959329943525
otu_670	otu_261	0.589579514364549
otu_626	otu_208	0.589457517023909
otu_730	otu_54	0.589411916628616
otu_512	otu_12	0.589407605275815
otu_872	otu_789	0.589406154723042
otu_512	otu_314	0.589363068287342
otu_900	otu_881	0.589240127799349
otu_841	otu_429	0.589160740029149
otu_115	otu_1	0.589097524995366
otu_217	otu_209	0.58909134297287
otu_773	otu_314	0.589081794880833
otu_500	otu_224	0.589038535516649
otu_719	otu_574	0.589004630376395
otu_741	otu_90	0.588956919141603
otu_869	otu_628	0.588930827636399
otu_135	otu_63	0.588913596645499
otu_499	otu_239	0.588906282078266
otu_765	otu_125	0.588881969189494
otu_834	otu_118	0.588874160298699
otu_765	otu_270	0.588873581349611
otu_775	otu_209	0.588851053281596
otu_898	otu_660	0.588725304338417
otu_477	otu_48	0.588671173789574
otu_678	otu_44	0.588657344532251
otu_869	otu_667	0.588654386608018
otu_898	otu_296	0.588564071263803
otu_661	otu_608	0.588562041841013
otu_767	otu_192	0.588541370851808
otu_617	otu_12	0.58847412927132
otu_573	otu_169	0.588461701633703
otu_881	otu_387	0.588392232715817
otu_69	otu_40	0.588257070469477
otu_745	otu_320	0.588240663777142
otu_759	otu_29	0.588233269298729
otu_276	otu_67	0.588227762927129
otu_892	otu_103	0.588136562434444
otu_550	otu_536	0.588092673216975
otu_659	otu_97	0.588019518826981
otu_267	otu_209	0.587984112414413
otu_894	otu_202	0.587935170484376
otu_650	otu_461	0.587926227485889
otu_454	otu_170	0.587921889017135
otu_872	otu_783	0.58789829229411
otu_860	otu_574	0.587790449805618
otu_589	otu_160	0.587761068681552
otu_608	otu_383	0.587750986939323
otu_678	otu_265	0.587713256848499
otu_543	otu_327	0.587697879107527
otu_460	otu_19	0.587689047392074
otu_643	otu_278	0.587624477110272
otu_139	otu_115	0.587577623398477
otu_667	otu_635	0.587536370703689
otu_741	otu_416	0.58748782590772
otu_300	otu_191	0.587475789806455
otu_802	otu_72	0.587423236405607
otu_421	otu_202	0.587354237111799
otu_808	otu_92	0.587310272417472
otu_499	otu_77	0.587290443297342
otu_305	otu_230	0.587287913278127
otu_314	otu_186	0.587140114476428
otu_121	otu_116	0.58713496538075
otu_735	otu_611	0.587128491784568
otu_863	otu_617	0.587117501350524
otu_506	otu_68	0.587094305740383
otu_721	otu_70	0.587092437311661
otu_421	otu_14	0.58708960674587
otu_356	otu_190	0.587055049895761
otu_659	otu_573	0.586943422012542
otu_794	otu_67	0.586936684958278
otu_717	otu_71	0.586879296560772
otu_761	otu_92	0.58685609759505
otu_896	otu_834	0.586810086788398
otu_417	otu_54	0.586758803777039
otu_723	otu_97	0.586703875198901
otu_479	otu_209	0.586540817336523
otu_396	otu_263	0.586522652742147
otu_285	otu_40	0.586514535579095
otu_444	otu_276	0.586508512363301
otu_744	otu_409	0.586496533599481
otu_830	otu_550	0.586479637671697
otu_285	otu_54	0.58626687780313
otu_827	otu_718	0.586191324067822
otu_802	otu_497	0.586076900237052
otu_802	otu_432	0.586074276250324
otu_660	otu_227	0.586055210552892
otu_296	otu_113	0.586006845689326
otu_668	otu_55	0.585887166956216
otu_284	otu_67	0.585879406589456
otu_827	otu_370	0.585844634095106
otu_888	otu_626	0.585825057091959
otu_841	otu_682	0.585773085141566
otu_703	otu_452	0.58568832198582
otu_565	otu_447	0.585680632434459
otu_288	otu_124	0.585674347906477
otu_776	otu_297	0.585668056932983
otu_592	otu_267	0.585619632094301
otu_682	otu_541	0.585526677022563
otu_742	otu_270	0.585523787981559
otu_794	otu_444	0.585468627201401
otu_588	otu_54	0.58546028011945
otu_893	otu_215	0.585440548782216
otu_860	otu_827	0.585402305665259
otu_295	otu_176	0.585383147957219
otu_500	otu_337	0.585367200575592
otu_337	otu_113	0.585354330075042
otu_764	otu_54	0.585265253506207
otu_444	otu_318	0.58526447776333
otu_741	otu_479	0.585207105227902
otu_574	otu_275	0.585189782876932
otu_823	otu_655	0.585182904585312
otu_482	otu_135	0.585146386623281
otu_762	otu_506	0.585127250489505
otu_396	otu_128	0.585126148055231
otu_892	otu_538	0.585107512375084
otu_759	otu_531	0.585074239681704
otu_561	otu_99	0.585012902492945
otu_816	otu_746	0.585005893684203
otu_318	otu_67	0.585001964616176
otu_574	otu_40	0.584997159674974
otu_698	otu_67	0.584832816732174
otu_574	otu_74	0.584820598515215
otu_545	otu_296	0.584799378437347
otu_288	otu_207	0.584712781686828
otu_337	otu_67	0.584667768474125
otu_562	otu_67	0.58462580121121
otu_643	otu_626	0.58454475326098
otu_643	otu_208	0.584542434972337
otu_444	otu_284	0.584539757849617
otu_184	otu_183	0.584526290831799
otu_603	otu_19	0.584467598064635
otu_417	otu_312	0.584445345119111
otu_531	otu_447	0.584385406942361
otu_721	otu_618	0.584381030676984
otu_357	otu_302	0.584211284386185
otu_319	otu_239	0.584208435944795
otu_387	otu_90	0.584130992050217
otu_545	otu_39	0.584125928689446
